title,name_en,name_zh,name_zht,name_zhs,name_ja,has_in_game_screenshot,target_media_file,local_filename,local_rel_path,image_url,width,height,filesize
Item:Pink simple-cloth wall (New Horizons),Pink simple-cloth wall,粉紅簡約布面牆,粉紅簡約布面牆,粉红简约布面墙,ピンクのシンプルクロス,True,File:Pink Simple-Cloth Wall NH Screenshot.jpg,粉紅簡約布面牆_Pink_simple-cloth_wall.jpg,images/wallpapers/粉紅簡約布面牆_Pink_simple-cloth_wall.webp,https://dodo.ac/np/images/b/b9/Pink_Simple-Cloth_Wall_NH_Screenshot.jpg,1280,720,134263
Item:Pink-crown wall (New Horizons),Pink-crown wall,粉紅皇冠壁紙,粉紅皇冠壁紙,粉红皇冠壁纸,ピンククラウンのかべがみ,True,File:Pink-Crown Wall NH Screenshot.jpg,粉紅皇冠壁紙_Pink-crown_wall.jpg,images/wallpapers/粉紅皇冠壁紙_Pink-crown_wall.webp,https://dodo.ac/np/images/d/d6/Pink-Crown_Wall_NH_Screenshot.jpg,1280,720,160387
Item:Pink-striped wall (New Horizons),Pink-striped wall,粉紅條紋壁紙,粉紅條紋壁紙,粉红条纹壁纸,ピンクストライプのかべがみ,True,File:Pink-Striped Wall NH Screenshot.jpg,粉紅條紋壁紙_Pink-striped_wall.jpg,images/wallpapers/粉紅條紋壁紙_Pink-striped_wall.webp,https://dodo.ac/np/images/f/fa/Pink-Striped_Wall_NH_Screenshot.jpg,1280,720,167157
Item:Pirate wall (New Horizons),Pirate wall,海盜壁紙,海盜壁紙,海盗壁纸,かいぞくのかべがみ,True,File:Pirate Wall NH Screenshot.jpg,海盜壁紙_Pirate_wall.jpg,images/wallpapers/海盜壁紙_Pirate_wall.webp,https://dodo.ac/np/images/d/d5/Pirate_Wall_NH_Screenshot.jpg,1280,720,232772
Item:Pompompurin wall (New Horizons),Pompompurin wall,Pompompurin牆,Pompompurin牆,Pompompurin墙,ポムポムプリンなかべ,True,File:Pompompurin Wall NH Screenshot.jpg,Pompompurin牆_Pompompurin_wall.jpg,images/wallpapers/Pompompurin牆_Pompompurin_wall.webp,https://dodo.ac/np/images/d/d5/Pompompurin_Wall_NH_Screenshot.jpg,1280,720,148805
Item:Prom wall (New Horizons),Prom wall,畢業舞會牆,畢業舞會牆,毕业舞会墙,プロムのかべ,True,File:Prom Wall NH Screenshot.jpg,畢業舞會牆_Prom_wall.jpg,images/wallpapers/畢業舞會牆_Prom_wall.webp,https://dodo.ac/np/images/f/f9/Prom_Wall_NH_Screenshot.jpg,1280,720,221460
Item:Purple camo wall (New Horizons),Purple camo wall,紫色迷彩壁紙,紫色迷彩壁紙,紫色迷彩壁纸,パープルめいさいのかべがみ,True,File:Purple Camo Wall NH Screenshot.jpg,紫色迷彩壁紙_Purple_camo_wall.jpg,images/wallpapers/紫色迷彩壁紙_Purple_camo_wall.webp,https://dodo.ac/np/images/e/e1/Purple_Camo_Wall_NH_Screenshot.jpg,1280,720,211219
Item:Purple dotted wall (New Horizons),Purple dotted wall,紫色圓點壁紙,紫色圓點壁紙,紫色点点壁纸,パープルドットのかべがみ,True,File:Purple Dotted Wall NH Screenshot.jpg,紫色圓點壁紙_Purple_dotted_wall.jpg,images/wallpapers/紫色圓點壁紙_Purple_dotted_wall.webp,https://dodo.ac/np/images/4/4e/Purple_Dotted_Wall_NH_Screenshot.jpg,1280,720,162188
Item:Purple Moroccan wall (New Horizons),Purple Moroccan wall,紫色摩洛哥磚牆,紫色摩洛哥磚牆,紫色摩洛哥砖墙,むらさきのモロッカンタイルかべ,True,File:Purple Moroccan Wall NH Screenshot.jpg,紫色摩洛哥磚牆_Purple_Moroccan_wall.jpg,images/wallpapers/紫色摩洛哥磚牆_Purple_Moroccan_wall.webp,https://dodo.ac/np/images/e/ea/Purple_Moroccan_Wall_NH_Screenshot.jpg,1280,720,288206
Item:Purple puzzle wall (New Horizons),Purple puzzle wall,紫色巧拼壁紙,紫色巧拼壁紙,紫色拼图壁纸,パープルパズルかべがみ,True,File:Purple Puzzle Wall NH Screenshot.jpg,紫色巧拼壁紙_Purple_puzzle_wall.jpg,images/wallpapers/紫色巧拼壁紙_Purple_puzzle_wall.webp,https://dodo.ac/np/images/2/2b/Purple_Puzzle_Wall_NH_Screenshot.jpg,1280,720,152263
Item:Purple quilt wall (New Horizons),Purple quilt wall,紫色拼布牆,紫色拼布牆,紫色拼布墙,パープルキルトのかべ,True,File:Purple Quilt Wall NH Screenshot.jpg,紫色拼布牆_Purple_quilt_wall.jpg,images/wallpapers/紫色拼布牆_Purple_quilt_wall.webp,https://dodo.ac/np/images/f/f0/Purple_Quilt_Wall_NH_Screenshot.jpg,1280,720,179361
Item:Purple-rose wall (New Horizons),Purple-rose wall,紫色玫瑰壁紙,紫色玫瑰壁紙,紫色玫瑰壁纸,むらさきのバラのかべがみ,True,File:Purple-Rose Wall NH Screenshot.jpg,紫色玫瑰壁紙_Purple-rose_wall.jpg,images/wallpapers/紫色玫瑰壁紙_Purple-rose_wall.webp,https://dodo.ac/np/images/1/1a/Purple-Rose_Wall_NH_Screenshot.jpg,1280,720,224559
Item:Rammed-earth wall (New Horizons),Rammed-earth wall,夯土牆,夯土牆,夯土墙,はんちくのかべ,True,File:Rammed-Earth Wall NH Screenshot.jpg,夯土牆_Rammed-earth_wall.jpg,images/wallpapers/夯土牆_Rammed-earth_wall.webp,https://dodo.ac/np/images/e/e4/Rammed-Earth_Wall_NH_Screenshot.jpg,1280,720,206630
Item:Ramshackle wall (New Horizons),Ramshackle wall,廢墟牆,廢墟牆,废墟墙,はいきょのかべ,True,File:Ramshackle Wall NH Screenshot.jpg,廢墟牆_Ramshackle_wall.jpg,images/wallpapers/廢墟牆_Ramshackle_wall.webp,https://dodo.ac/np/images/0/0d/Ramshackle_Wall_NH_Screenshot.jpg,1280,720,210531
Item:Red art-deco wall (New Horizons),Red art-deco wall,紅色裝飾線板壁紙,紅色裝飾線板壁紙,红色装饰线板墙,レッドのアールデコかべがみ,True,File:Red Art-Deco Wall NH Screenshot.jpg,紅色裝飾線板壁紙_Red_art-deco_wall.jpg,images/wallpapers/紅色裝飾線板壁紙_Red_art-deco_wall.webp,https://dodo.ac/np/images/7/71/Red_Art-Deco_Wall_NH_Screenshot.jpg,1280,720,167989
Item:Red delicate-blooms wall (New Horizons),Red delicate-blooms wall,紅色碎花壁紙,紅色碎花壁紙,红色碎花壁纸,あかいこばながらのかべがみ,True,File:Red Delicate-Blooms Wall NH Screenshot.jpg,紅色碎花壁紙_Red_delicate-blooms_wall.jpg,images/wallpapers/紅色碎花壁紙_Red_delicate-blooms_wall.webp,https://dodo.ac/np/images/b/bb/Red_Delicate-Blooms_Wall_NH_Screenshot.jpg,1280,720,173363
Item:Red dotted wall (New Horizons),Red dotted wall,紅色圓點壁紙,紅色圓點壁紙,红色点点壁纸,レッドドットのかべがみ,True,File:Red Dotted Wall NH Screenshot.jpg,紅色圓點壁紙_Red_dotted_wall.jpg,images/wallpapers/紅色圓點壁紙_Red_dotted_wall.webp,https://dodo.ac/np/images/5/52/Red_Dotted_Wall_NH_Screenshot.jpg,1280,720,159953
Item:Red heart-pattern wall (New Horizons),Red heart-pattern wall,紅色愛心壁紙,紅色愛心壁紙,红色爱心壁纸,レッドハートのかべがみ,True,File:Red Heart-Pattern Wall NH Screenshot.jpg,紅色愛心壁紙_Red_heart-pattern_wall.jpg,images/wallpapers/紅色愛心壁紙_Red_heart-pattern_wall.webp,https://dodo.ac/np/images/f/fa/Red_Heart-Pattern_Wall_NH_Screenshot.jpg,1280,720,197574
Item:Red intricate wall (New Horizons),Red intricate wall,紅色布牆,紅色布牆,红色布墙,あかいテキスタイルのかべ,True,File:Red Intricate Wall NH Screenshot.jpg,紅色布牆_Red_intricate_wall.jpg,images/wallpapers/紅色布牆_Red_intricate_wall.webp,https://dodo.ac/np/images/6/60/Red_Intricate_Wall_NH_Screenshot.jpg,1280,720,200006
Item:Red locker-room wall (New Horizons),Red locker-room wall,紅色置物櫃房間牆,红色置物柜房间墙,紅色置物櫃房間牆,あかいロッカールームのかべ,False,File:Red_Locker-Room_Wall_NH_Icon.png,紅色置物櫃房間牆_Red_locker-room_wall.png,images/wallpapers/紅色置物櫃房間牆_Red_locker-room_wall.webp,https://dodo.ac/np/images/7/7f/Red_Locker-Room_Wall_NH_Icon.png,128,128,16429
Item:Red perforated-board wall (New Horizons),Red perforated-board wall,紅色洞洞板牆,紅色洞洞板牆,红色洞洞板墙,あかいパンチングボードのかべ,True,File:Red Perforated-Board Wall NH Screenshot.jpg,紅色洞洞板牆_Red_perforated-board_wall.jpg,images/wallpapers/紅色洞洞板牆_Red_perforated-board_wall.webp,https://dodo.ac/np/images/1/1c/Red_Perforated-Board_Wall_NH_Screenshot.jpg,1280,720,225203
Item:Red two-toned tile wall (New Horizons),Red two-toned tile wall,紅色撞色磚牆,紅色撞色磚牆,红色撞色砖墙,あかいツートンタイルのかべ,True,File:Red Two-Toned Tile Wall NH Screenshot.jpg,紅色撞色磚牆_Red_two-toned_tile_wall.jpg,images/wallpapers/紅色撞色磚牆_Red_two-toned_tile_wall.webp,https://dodo.ac/np/images/c/c4/Red_Two-Toned_Tile_Wall_NH_Screenshot.jpg,1280,720,251773
Item:Red-brick wall (New Horizons),Red-brick wall,紅色磚塊牆,紅色磚塊牆,红色砖块墙,あかレンガのかべ,True,File:Red-Brick Wall NH Screenshot.jpg,紅色磚塊牆_Red-brick_wall.jpg,images/wallpapers/紅色磚塊牆_Red-brick_wall.webp,https://dodo.ac/np/images/c/ce/Red-Brick_Wall_NH_Screenshot.jpg,1280,720,224358
Item:Retro flower-print wall (New Horizons),Retro flower-print wall,復古花紋壁紙,復古花紋壁紙,复古花纹壁纸,レトロなはながらのかべがみ,True,File:Retro Flower-Print Wall NH Screenshot.jpg,復古花紋壁紙_Retro_flower-print_wall.jpg,images/wallpapers/復古花紋壁紙_Retro_flower-print_wall.webp,https://dodo.ac/np/images/a/a1/Retro_Flower-Print_Wall_NH_Screenshot.jpg,1280,720,250876
Item:Retro restaurant wall (New Horizons),Retro restaurant wall,復古餐廳牆,复古餐厅墙,復古餐廳牆,レトロなレストランのかべ,False,File:Retro_Restaurant_Wall_NH_Icon.png,復古餐廳牆_Retro_restaurant_wall.png,images/wallpapers/復古餐廳牆_Retro_restaurant_wall.webp,https://dodo.ac/np/images/d/dc/Retro_Restaurant_Wall_NH_Icon.png,128,128,18494
Item:Rice-paddy wall (New Horizons),Rice-paddy wall,田園風景牆,田園風景牆,田园风景墙,でんえんふうけいのかべ,True,File:Rice-Paddy Wall NH Screenshot.jpg,田園風景牆_Rice-paddy_wall.jpg,images/wallpapers/田園風景牆_Rice-paddy_wall.webp,https://dodo.ac/np/images/0/03/Rice-Paddy_Wall_NH_Screenshot.jpg,1280,720,174663
Item:Ringside seating (New Horizons),Ringside seating,職業摔角牆,職業摔角牆,职业摔角墙,プロレスのかべ,True,File:Ringside Seating NH Screenshot.jpg,職業摔角牆_Ringside_seating.jpg,images/wallpapers/職業摔角牆_Ringside_seating.webp,https://dodo.ac/np/images/4/49/Ringside_Seating_NH_Screenshot.jpg,1280,720,248696
Item:Robo-wall (New Horizons),Robo-wall,機器人牆,机器人墙,機器人牆,ロボのかべ,False,File:Robo-Wall_NH_Icon.png,機器人牆_Robo-wall.png,images/wallpapers/機器人牆_Robo-wall.webp,https://dodo.ac/np/images/2/2a/Robo-Wall_NH_Icon.png,128,128,14190
Item:Rock-climbing wall (New Horizons),Rock-climbing wall,抱石牆,抱石牆,抱石墙,ボルダリングのかべ,True,File:Rock-Climbing Wall NH Screenshot.jpg,抱石牆_Rock-climbing_wall.jpg,images/wallpapers/抱石牆_Rock-climbing_wall.webp,https://dodo.ac/np/images/a/a1/Rock-Climbing_Wall_NH_Screenshot.jpg,1280,720,204905
Item:Room Sketch wall (New Horizons),Room Sketch wall,房間草圖壁紙,房间草图壁纸,房間草圖壁紙,ルームスケッチのかべがみ,False,File:Room_Sketch_Wall_NH_Icon.png,房間草圖壁紙_Room_Sketch_wall.png,images/wallpapers/房間草圖壁紙_Room_Sketch_wall.webp,https://dodo.ac/np/images/7/75/Room_Sketch_Wall_NH_Icon.png,128,128,9800
Item:Rope-net wall (New Horizons),Rope-net wall,繩網牆,绳网墙,繩網牆,ロープネットのかべ,False,File:Rope-Net_Wall_NH_Icon.png,繩網牆_Rope-net_wall.png,images/wallpapers/繩網牆_Rope-net_wall.webp,https://dodo.ac/np/images/9/9a/Rope-Net_Wall_NH_Icon.png,128,128,22599
Item:Rose wall (New Horizons),Rose wall,玫瑰壁紙,玫瑰壁紙,玫瑰壁纸,バラのかべがみ,True,File:Rose Wall NH Screenshot.jpg,玫瑰壁紙_Rose_wall.jpg,images/wallpapers/玫瑰壁紙_Rose_wall.webp,https://dodo.ac/np/images/2/20/Rose_Wall_NH_Screenshot.jpg,1280,720,215638
Item:Ruins wall (New Horizons),Ruins wall,遺跡牆,遺跡牆,遗迹墙,いせきのかべ,True,File:Ruins Wall NH Screenshot.jpg,遺跡牆_Ruins_wall.jpg,images/wallpapers/遺跡牆_Ruins_wall.webp,https://dodo.ac/np/images/e/ee/Ruins_Wall_NH_Screenshot.jpg,1280,720,215490
Item:Rustic-stone wall (New Horizons),Rustic-stone wall,不規則石頭牆,不規則石頭牆,不规则石头墙,ランダムストーンのかべ,True,File:Rustic-Stone Wall NH Screenshot.jpg,不規則石頭牆_Rustic-stone_wall.jpg,images/wallpapers/不規則石頭牆_Rustic-stone_wall.webp,https://dodo.ac/np/images/d/d2/Rustic-Stone_Wall_NH_Screenshot.jpg,1280,720,188319
Item:Sakura-wood wall (New Horizons),Sakura-wood wall,櫻花木牆,櫻花木牆,樱花木墙,さくらのウッドウォール,True,File:Sakura-Wood Wall NH Screenshot.jpg,櫻花木牆_Sakura-wood_wall.jpg,images/wallpapers/櫻花木牆_Sakura-wood_wall.webp,https://dodo.ac/np/images/d/db/Sakura-Wood_Wall_NH_Screenshot.jpg,1280,720,194686
Item:Sci-fi wall (New Horizons),Sci-fi wall,太空船牆,太空船牆,太空船墙,うちゅうせんのかべ,True,File:Sci-Fi Wall NH Screenshot.jpg,太空船牆_Sci-fi_wall.jpg,images/wallpapers/太空船牆_Sci-fi_wall.webp,https://dodo.ac/np/images/2/20/Sci-Fi_Wall_NH_Screenshot.jpg,1280,720,193103
Item:Screen wall (New Horizons),Screen wall,日式拉門,日式拉門,日式拉门,ふすま,True,File:Screen Wall NH Screenshot.jpg,日式拉門_Screen_wall.jpg,images/wallpapers/日式拉門_Screen_wall.webp,https://dodo.ac/np/images/4/4f/Screen_Wall_NH_Screenshot.jpg,1280,720,182943
Item:Sea view (New Horizons),Sea view,汪洋大海牆,汪洋大海牆,汪洋大海墙,おおうなばらのかべ,True,File:Sea View NH Screenshot.jpg,汪洋大海牆_Sea_view.jpg,images/wallpapers/汪洋大海牆_Sea_view.webp,https://dodo.ac/np/images/8/84/Sea_View_NH_Screenshot.jpg,1280,720,162553
Item:Security-monitors wall (New Horizons),Security-monitors wall,監控室牆,監控室牆,监控室墙,モニタールームのかべ,True,File:Security-Monitors Wall NH Screenshot.jpg,監控室牆_Security-monitors_wall.jpg,images/wallpapers/監控室牆_Security-monitors_wall.webp,https://dodo.ac/np/images/c/c6/Security-Monitors_Wall_NH_Screenshot.jpg,1280,720,226782
Item:Sepia puzzle wall (New Horizons),Sepia puzzle wall,深褐色巧拼壁紙,深褐色巧拼壁紙,棕黑色拼图壁纸,セピアパズルかべがみ,True,File:Sepia Puzzle Wall NH Screenshot.jpg,深褐色巧拼壁紙_Sepia_puzzle_wall.jpg,images/wallpapers/深褐色巧拼壁紙_Sepia_puzzle_wall.webp,https://dodo.ac/np/images/1/1d/Sepia_Puzzle_Wall_NH_Screenshot.jpg,1280,720,144783
Item:Server-room wall (New Horizons),Server-room wall,機房牆,機房牆,机房墙,サーバールームのかべ,True,File:Server-Room Wall NH Screenshot.jpg,機房牆_Server-room_wall.jpg,images/wallpapers/機房牆_Server-room_wall.webp,https://dodo.ac/np/images/7/7c/Server-Room_Wall_NH_Screenshot.jpg,1280,720,175096
Item:Shoji screen (New Horizons),Shoji screen,日式紙拉門,日式紙拉門,日式纸拉门,しょうじ,True,File:Shoji Screen NH Screenshot.jpg,日式紙拉門_Shoji_screen.jpg,images/wallpapers/日式紙拉門_Shoji_screen.webp,https://dodo.ac/np/images/e/e3/Shoji_Screen_NH_Screenshot.jpg,1280,720,207721
Item:Shutter wall (New Horizons),Shutter wall,鐵捲門牆,鐵捲門牆,铁卷门墙,シャッターのかべ,True,File:Shutter Wall NH Screenshot.jpg,鐵捲門牆_Shutter_wall.jpg,images/wallpapers/鐵捲門牆_Shutter_wall.webp,https://dodo.ac/np/images/7/7f/Shutter_Wall_NH_Screenshot.jpg,1280,720,222474
Item:Ski-slope wall (New Horizons),Ski-slope wall,滑雪場壁紙,滑雪場壁紙,滑雪场壁纸,ゲレンデなかべがみ,True,File:Ski-Slope Wall NH Screenshot.jpg,滑雪場壁紙_Ski-slope_wall.jpg,images/wallpapers/滑雪場壁紙_Ski-slope_wall.webp,https://dodo.ac/np/images/3/35/Ski-Slope_Wall_NH_Screenshot.jpg,1280,720,197149
Item:Skull wall (New Horizons),Skull wall,骷髏壁紙,骷髏壁紙,骷髅壁纸,スカルなかべがみ,True,File:Skull Wall NH Screenshot.jpg,骷髏壁紙_Skull_wall.jpg,images/wallpapers/骷髏壁紙_Skull_wall.webp,https://dodo.ac/np/images/7/71/Skull_Wall_NH_Screenshot.jpg,1280,720,156739
Item:Sky wall (New Horizons),Sky wall,雲上風景牆,雲上風景牆,云上风景墙,くものうえのかべ,True,File:Sky Wall NH Screenshot.jpg,雲上風景牆_Sky_wall.jpg,images/wallpapers/雲上風景牆_Sky_wall.webp,https://dodo.ac/np/images/0/02/Sky_Wall_NH_Screenshot.jpg,1280,720,120714
Item:Skyscraper wall (New Horizons),Skyscraper wall,摩天大樓牆,摩天大樓牆,摩天大楼墙,まてんろうのかべ,True,File:Skyscraper Wall NH Screenshot.jpg,摩天大樓牆_Skyscraper_wall.jpg,images/wallpapers/摩天大樓牆_Skyscraper_wall.webp,https://dodo.ac/np/images/1/14/Skyscraper_Wall_NH_Screenshot.jpg,1280,720,228749
Item:Snowflake wall (New Horizons),Snowflake wall,雪花壁紙,雪花壁紙,雪花壁纸,スノーフレークのかべがみ,True,File:Snowflake Wall NH Screenshot.jpg,雪花壁紙_Snowflake_wall.jpg,images/wallpapers/雪花壁紙_Snowflake_wall.webp,https://dodo.ac/np/images/4/40/Snowflake_Wall_NH_Screenshot.jpg,1280,720,211583
Item:Soothing tearoom wall (New Horizons),Soothing tearoom wall,穩重茶室牆,穩重茶室牆,稳重茶室墙,おちついたちゃしつのかべ,True,File:Soothing Tearoom Wall NH Screenshot.jpg,穩重茶室牆_Soothing_tearoom_wall.jpg,images/wallpapers/穩重茶室牆_Soothing_tearoom_wall.webp,https://dodo.ac/np/images/e/e8/Soothing_Tearoom_Wall_NH_Screenshot.jpg,1280,720,179443
Item:Spooky wall (New Horizons),Spooky wall,萬聖節牆,萬聖節牆,万圣节墙,ハロウィンなかべ,True,File:Spooky Wall NH Screenshot.jpg,萬聖節牆_Spooky_wall.jpg,images/wallpapers/萬聖節牆_Spooky_wall.webp,https://dodo.ac/np/images/a/a8/Spooky_Wall_NH_Screenshot.jpg,1280,720,208780
Item:Stacked-wood wall (New Horizons),Stacked-wood wall,木質牆,木質牆,木质墙,ウッディなかべ,True,File:Stacked-Wood Wall NH Screenshot.jpg,木質牆_Stacked-wood_wall.jpg,images/wallpapers/木質牆_Stacked-wood_wall.webp,https://dodo.ac/np/images/6/60/Stacked-Wood_Wall_NH_Screenshot.jpg,1280,720,342886
Item:Stadium wall (New Horizons),Stadium wall,體育場牆,體育場牆,体育场墙,スタジアムのかべ,False,File:Stadium_Wall_NH_Icon.png,體育場牆_Stadium_wall.png,images/wallpapers/體育場牆_Stadium_wall.webp,https://dodo.ac/np/images/7/70/Stadium_Wall_NH_Icon.png,128,128,22429
Item:Standard tearoom wall (New Horizons),Standard tearoom wall,標準茶室牆,標準茶室牆,标准茶室墙,スタンダードなちゃしつのかべ,True,File:Standard Tearoom Wall NH Screenshot.jpg,標準茶室牆_Standard_tearoom_wall.jpg,images/wallpapers/標準茶室牆_Standard_tearoom_wall.webp,https://dodo.ac/np/images/1/17/Standard_Tearoom_Wall_NH_Screenshot.jpg,1280,720,198219
Item:Starry wall (New Horizons),Starry wall,星星牆,星星牆,星星墙,スターなかべ,True,File:Starry Wall NH Screenshot.jpg,星星牆_Starry_wall.jpg,images/wallpapers/星星牆_Starry_wall.webp,https://dodo.ac/np/images/8/8d/Starry_Wall_NH_Screenshot.jpg,1280,720,145579
Item:Starry-sky wall (New Horizons),Starry-sky wall,星空牆,星空牆,星空墙,ほしぞらのかべ,True,File:Starry-Sky Wall NH Screenshot.jpg,星空牆_Starry-sky_wall.jpg,images/wallpapers/星空牆_Starry-sky_wall.webp,https://dodo.ac/np/images/7/75/Starry-Sky_Wall_NH_Screenshot.jpg,1280,720,139352
Item:Stately wall (New Horizons),Stately wall,文藝復興牆,文藝復興牆,文艺复兴墙,ルネッサンスなかべ,True,File:Stately Wall NH Screenshot.jpg,文藝復興牆_Stately_wall.jpg,images/wallpapers/文藝復興牆_Stately_wall.webp,https://dodo.ac/np/images/9/93/Stately_Wall_NH_Screenshot.jpg,1280,720,148230
Item:Steampunk wall (New Horizons),Steampunk wall,蒸汽龐克牆,蒸汽庞克墙,蒸汽龐克牆,スチームパンクなかべ,False,File:Steampunk_Wall_NH_Icon.png,蒸汽龐克牆_Steampunk_wall.png,images/wallpapers/蒸汽龐克牆_Steampunk_wall.webp,https://dodo.ac/np/images/b/bb/Steampunk_Wall_NH_Icon.png,128,128,19834
Item:Steel-frame wall (New Horizons),Steel-frame wall,鋼筋牆,鋼筋牆,钢架墙,てっこつのかべ,True,File:Steel-Frame Wall NH Screenshot.jpg,鋼筋牆_Steel-frame_wall.jpg,images/wallpapers/鋼筋牆_Steel-frame_wall.webp,https://dodo.ac/np/images/2/25/Steel-Frame_Wall_NH_Screenshot.jpg,1280,720,207130
Item:Stone wall (New Horizons),Stone wall,石板牆,石板牆,石板墙,いしのかべ,True,File:Stone Wall NH Screenshot.jpg,石板牆_Stone_wall.jpg,images/wallpapers/石板牆_Stone_wall.webp,https://dodo.ac/np/images/4/4d/Stone_Wall_NH_Screenshot.jpg,1280,720,125569
Item:Stormy-night wall (New Horizons),Stormy-night wall,暴風雨夜晚牆,暴風雨夜晚牆,暴风雨夜晚墙,あらしのよるのかべ,True,File:Stormy-Night Wall NH Screenshot.jpg,暴風雨夜晚牆_Stormy-night_wall.jpg,images/wallpapers/暴風雨夜晚牆_Stormy-night_wall.webp,https://dodo.ac/np/images/5/59/Stormy-Night_Wall_NH_Screenshot.jpg,1280,720,176075
Item:Straw wall (New Horizons),Straw wall,麥稈牆,麥稈牆,麦秆墙,ストローなかべ,True,File:Straw Wall NH Screenshot.jpg,麥稈牆_Straw_wall.jpg,images/wallpapers/麥稈牆_Straw_wall.webp,https://dodo.ac/np/images/2/2b/Straw_Wall_NH_Screenshot.jpg,1280,720,255949
Item:Strawberry-chocolate wall (New Horizons),Strawberry-chocolate wall,草莓巧克力牆,草莓巧克力牆,草莓巧克力墙,いちごチョコなかべ,True,File:Strawberry-Chocolate Wall NH Screenshot.jpg,草莓巧克力牆_Strawberry-chocolate_wall.jpg,images/wallpapers/草莓巧克力牆_Strawberry-chocolate_wall.webp,https://dodo.ac/np/images/b/b9/Strawberry-Chocolate_Wall_NH_Screenshot.jpg,1280,720,197977
Item:Street-art wall (New Horizons),Street-art wall,街頭藝術牆,街頭藝術牆,街头艺术墙,ストリートアートのかべ,True,File:Street-Art Wall NH Screenshot.jpg,街頭藝術牆_Street-art_wall.jpg,images/wallpapers/街頭藝術牆_Street-art_wall.webp,https://dodo.ac/np/images/3/39/Street-Art_Wall_NH_Screenshot.jpg,1280,720,313737
Item:Summit wall (New Horizons),Summit wall,山頂牆,山頂牆,山顶墙,さんちょうのかべ,True,File:Summit Wall NH Screenshot.jpg,山頂牆_Summit_wall.jpg,images/wallpapers/山頂牆_Summit_wall.webp,https://dodo.ac/np/images/3/38/Summit_Wall_NH_Screenshot.jpg,1280,720,158444
Item:Supermarket wall (New Horizons),Supermarket wall,超市牆,超市墙,超市牆,スーパーマーケットのかべ,False,File:Supermarket_Wall_NH_Icon.png,超市牆_Supermarket_wall.png,images/wallpapers/超市牆_Supermarket_wall.webp,https://dodo.ac/np/images/b/b9/Supermarket_Wall_NH_Icon.png,128,128,23708
Item:Tent wall (New Horizons),Tent wall,帳篷牆,帐篷墙,帳篷牆,テントのかべ,False,File:Tent_Wall_NH_Icon.png,帳篷牆_Tent_wall.png,images/wallpapers/帳篷牆_Tent_wall.webp,https://dodo.ac/np/images/b/b2/Tent_Wall_NH_Icon.png,128,128,15082
Item:Train-window wall (New Horizons),Train-window wall,車窗牆,车窗墙,車窗牆,しゃそうのかべ,False,File:Train-Window_Wall_NH_Icon.png,車窗牆_Train-window_wall.png,images/wallpapers/車窗牆_Train-window_wall.webp,https://dodo.ac/np/images/e/e8/Train-Window_Wall_NH_Icon.png,128,128,17634
Item:Tree-lined wall (New Horizons),Tree-lined wall,行道樹牆,行道樹牆,行道树墙,がいろじゅのかべ,True,File:Tree-Lined Wall NH Screenshot.jpg,行道樹牆_Tree-lined_wall.jpg,images/wallpapers/行道樹牆_Tree-lined_wall.webp,https://dodo.ac/np/images/d/d8/Tree-Lined_Wall_NH_Screenshot.jpg,1280,720,275903
Item:Tropical vista (New Horizons),Tropical vista,南方海洋牆,南方海洋牆,南方海洋墙,みなみのうみなかべ,True,File:Tropical Vista NH Screenshot.jpg,南方海洋牆_Tropical_vista.jpg,images/wallpapers/南方海洋牆_Tropical_vista.webp,https://dodo.ac/np/images/e/ef/Tropical_Vista_NH_Screenshot.jpg,1280,720,137350
Item:Turkey Day wall (New Horizons),Turkey Day wall,感恩節牆,感恩節牆,感恩节墙,サンクスギビングなかべ,True,File:Turkey Day Wall NH Screenshot.jpg,感恩節牆_Turkey_Day_wall.jpg,images/wallpapers/感恩節牆_Turkey_Day_wall.webp,https://dodo.ac/np/images/9/9f/Turkey_Day_Wall_NH_Screenshot.jpg,1280,720,163155
Item:Underwater wall (New Horizons),Underwater wall,水中壁紙,水中壁紙,水中壁纸,すいちゅうのかべがみ,True,File:Underwater Wall NH Screenshot.jpg,水中壁紙_Underwater_wall.jpg,images/wallpapers/水中壁紙_Underwater_wall.webp,https://dodo.ac/np/images/c/ce/Underwater_Wall_NH_Screenshot.jpg,1280,720,148026
Item:Wavy-tile wall (New Horizons),Wavy-tile wall,波浪磚牆,波浪磚牆,波浪砖墙,ウェーブタイルのかべ,True,File:Wavy-Tile Wall NH Screenshot.jpg,波浪磚牆_Wavy-tile_wall.jpg,images/wallpapers/波浪磚牆_Wavy-tile_wall.webp,https://dodo.ac/np/images/c/cf/Wavy-Tile_Wall_NH_Screenshot.jpg,1280,720,118172
Item:Wedding-party wall (New Horizons),Wedding-party wall,婚禮派對牆,婚禮派對牆,婚礼派对墙,ウェディングパーティーのかべ,True,File:Wedding-Party Wall NH Screenshot.jpg,婚禮派對牆_Wedding-party_wall.jpg,images/wallpapers/婚禮派對牆_Wedding-party_wall.webp,https://dodo.ac/np/images/3/39/Wedding-Party_Wall_NH_Screenshot.jpg,1280,720,164005
